property_id,check_in_date,room_category,successful_bookings,capacity,occ_rate
17564,2022-05-06,RT4,7,17.0,41.18
18560,2022-05-06,RT4,9,15.0,60.0
19560,2022-05-06,RT4,9,16.0,56.25
18559,2022-05-06,RT4,9,19.0,47.37
17563,2022-05-06,RT4,12,19.0,63.16
19562,2022-05-06,RT4,8,14.0,57.14
17559,2022-05-06,RT4,8,14.0,57.14
18558,2022-05-06,RT4,11,20.0,55.0
18562,2022-05-06,RT4,14,20.0,70.0
18563,2022-05-06,RT4,9,18.0,50.0
16563,2022-05-06,RT4,11,18.0,61.11
16559,2022-05-06,RT4,11,18.0,61.11
16562,2022-05-06,RT4,3,6.0,50.0
17558,2022-05-06,RT4,3,6.0,50.0
19563,2022-05-06,RT4,3,6.0,50.0
19558,2022-05-06,RT4,3,7.0,42.86
19561,2022-05-06,RT4,3,7.0,42.86
17561,2022-05-06,RT4,3,4.0,75.0
19563,2022-05-07,RT3,20,29.0,68.97
18560,2022-05-07,RT1,28,30.0,93.33
19562,2022-05-07,RT1,28,30.0,93.33
19563,2022-05-07,RT1,21,30.0,70.0
17558,2022-05-07,RT1,15,19.0,78.95
16558,2022-05-07,RT1,17,19.0,89.47
17560,2022-05-07,RT1,31,40.0,77.5
19558,2022-05-07,RT1,22,40.0,55.0
19560,2022-05-07,RT1,26,26.0,100.0
17561,2022-05-07,RT1,22,26.0,84.62
16560,2022-05-07,RT1,26,34.0,76.47
16561,2022-05-07,RT1,15,18.0,83.33
16562,2022-05-07,RT1,25,31.0,80.65
16563,2022-05-07,RT1,37,41.0,90.24
17559,2022-05-07,RT1,29,32.0,90.62
17562,2022-05-07,RT1,13,20.0,65.0
17563,2022-05-07,RT1,21,25.0,84.0
18558,2022-05-07,RT1,11,15.0,73.33
18559,2022-05-07,RT1,22,42.0,52.38
18561,2022-05-07,RT1,28,33.0,84.85
18562,2022-05-07,RT1,33,38.0,86.84
18563,2022-05-07,RT1,20,27.0,74.07
19559,2022-05-07,RT1,18,24.0,75.0
19561,2022-05-07,RT1,26,36.0,72.22
17564,2022-05-07,RT1,9,16.0,56.25
19562,2022-05-07,RT2,22,23.0,95.65
18563,2022-05-07,RT2,20,29.0,68.97
17561,2022-05-07,RT2,30,36.0,83.33
17558,2022-05-07,RT2,39,50.0,78.0
16562,2022-05-07,RT2,31,43.0,72.09
16561,2022-05-07,RT2,21,24.0,87.5
16558,2022-05-07,RT2,18,22.0,81.82
19560,2022-05-07,RT2,33,38.0,86.84
16563,2022-05-07,RT2,37,38.0,97.37
16559,2022-05-07,RT2,36,41.0,87.8
19559,2022-05-07,RT2,28,41.0,68.29
19558,2022-05-07,RT2,23,39.0,58.97
17559,2022-05-07,RT2,33,39.0,84.62
16560,2022-05-07,RT2,24,34.0,70.59
18562,2022-05-07,RT2,28,34.0,82.35
18559,2022-05-07,RT2,28,44.0,63.64
17563,2022-05-07,RT2,39,44.0,88.64
17562,2022-05-07,RT2,16,30.0,53.33
18558,2022-05-07,RT2,22,30.0,73.33
17564,2022-05-07,RT2,21,40.0,52.5
18561,2022-05-07,RT2,40,40.0,100.0
18560,2022-05-07,RT2,38,40.0,95.0
17560,2022-05-07,RT2,31,45.0,68.89
19561,2022-05-07,RT2,34,45.0,75.56
19563,2022-05-07,RT2,31,45.0,68.89
16559,2022-05-07,RT1,28,30.0,93.33
19562,2022-05-07,RT3,26,29.0,89.66
19561,2022-05-07,RT3,22,29.0,75.86
18562,2022-05-07,RT3,29,29.0,100.0
17558,2022-05-07,RT3,19,27.0,70.37
17562,2022-05-07,RT3,16,27.0,59.26
19559,2022-05-07,RT3,20,27.0,74.07
16559,2022-05-07,RT3,28,32.0,87.5
16558,2022-05-07,RT3,7,8.0,87.5
17560,2022-05-07,RT3,18,25.0,72.0
18561,2022-05-07,RT3,21,25.0,84.0
16561,2022-05-07,RT3,20,21.0,95.24
16563,2022-05-07,RT3,17,20.0,85.0
17561,2022-05-07,RT3,19,19.0,100.0
18558,2022-05-07,RT3,19,26.0,73.08
18560,2022-05-07,RT3,20,24.0,83.33
18563,2022-05-07,RT3,18,23.0,78.26
19560,2022-05-07,RT3,16,19.0,84.21
17563,2022-05-07,RT3,15,16.0,93.75
18559,2022-05-07,RT3,15,23.0,65.22
17564,2022-05-07,RT3,15,24.0,62.5
16560,2022-05-07,RT3,14,20.0,70.0
16562,2022-05-07,RT3,14,18.0,77.78
17559,2022-05-07,RT3,14,16.0,87.5
19558,2022-05-07,RT3,12,21.0,57.14
19559,2022-05-07,RT4,2,3.0,66.67
16562,2022-05-07,RT4,4,6.0,66.67
19558,2022-05-07,RT4,4,7.0,57.14
17561,2022-05-07,RT4,4,4.0,100.0
16560,2022-05-07,RT4,5,7.0,71.43
17558,2022-05-07,RT4,5,6.0,83.33
19561,2022-05-07,RT4,5,7.0,71.43
19563,2022-05-07,RT4,5,6.0,83.33
16561,2022-05-07,RT4,9,10.0,90.0
17560,2022-05-07,RT4,10,13.0,76.92
18561,2022-05-07,RT4,8,9.0,88.89
17564,2022-05-07,RT4,12,17.0,70.59
18560,2022-05-07,RT4,14,15.0,93.33
19560,2022-05-07,RT4,16,16.0,100.0
18559,2022-05-07,RT4,13,19.0,68.42
17563,2022-05-07,RT4,16,19.0,84.21
19562,2022-05-07,RT4,13,14.0,92.86
17559,2022-05-07,RT4,14,14.0,100.0
18558,2022-05-07,RT4,15,20.0,75.0
18562,2022-05-07,RT4,19,20.0,95.0
18563,2022-05-07,RT4,12,18.0,66.67
16563,2022-05-07,RT4,15,18.0,83.33
16559,2022-05-07,RT4,16,18.0,88.89
17562,2022-05-07,RT4,3,6.0,50.0
16558,2022-05-07,RT4,3,3.0,100.0
16559,2022-05-08,RT1,28,30.0,93.33
18560,2022-05-08,RT1,25,30.0,83.33
19562,2022-05-08,RT1,27,30.0,90.0
19563,2022-05-08,RT1,22,30.0,73.33
17558,2022-05-08,RT1,15,19.0,78.95
16558,2022-05-08,RT1,18,19.0,94.74
17560,2022-05-08,RT1,29,40.0,72.5
19558,2022-05-08,RT1,23,40.0,57.5
19560,2022-05-08,RT1,22,26.0,84.62
17561,2022-05-08,RT1,26,26.0,100.0
16560,2022-05-08,RT1,26,34.0,76.47
16561,2022-05-08,RT1,15,18.0,83.33
16562,2022-05-08,RT1,23,31.0,74.19
16563,2022-05-08,RT1,39,41.0,95.12
17559,2022-05-08,RT1,31,32.0,96.88
17562,2022-05-08,RT1,12,20.0,60.0
17563,2022-05-08,RT1,20,25.0,80.0
18558,2022-05-08,RT1,12,15.0,80.0
18559,2022-05-08,RT1,25,42.0,59.52
18561,2022-05-08,RT1,28,33.0,84.85
18562,2022-05-08,RT1,34,38.0,89.47
18563,2022-05-08,RT1,19,27.0,70.37
19559,2022-05-08,RT1,18,24.0,75.0
19561,2022-05-08,RT1,26,36.0,72.22
17564,2022-05-08,RT1,10,16.0,62.5
19562,2022-05-08,RT2,23,23.0,100.0
18563,2022-05-08,RT2,20,29.0,68.97
17561,2022-05-08,RT2,32,36.0,88.89
17558,2022-05-08,RT2,38,50.0,76.0
16562,2022-05-08,RT2,31,43.0,72.09
16561,2022-05-08,RT2,21,24.0,87.5
16558,2022-05-08,RT2,20,22.0,90.91
19560,2022-05-08,RT2,33,38.0,86.84
16563,2022-05-08,RT2,33,38.0,86.84
16559,2022-05-08,RT2,39,41.0,95.12
19559,2022-05-08,RT2,29,41.0,70.73
19558,2022-05-08,RT2,23,39.0,58.97
17559,2022-05-08,RT2,35,39.0,89.74
16560,2022-05-08,RT2,25,34.0,73.53
18562,2022-05-08,RT2,32,34.0,94.12
18559,2022-05-08,RT2,25,44.0,56.82
17563,2022-05-08,RT2,37,44.0,84.09
17562,2022-05-08,RT2,19,30.0,63.33
18558,2022-05-08,RT2,22,30.0,73.33
17564,2022-05-08,RT2,25,40.0,62.5
18561,2022-05-08,RT2,40,40.0,100.0
18560,2022-05-08,RT2,35,40.0,87.5
17560,2022-05-08,RT2,32,45.0,71.11
19561,2022-05-08,RT2,33,45.0,73.33
19563,2022-05-08,RT2,32,45.0,71.11
19563,2022-05-08,RT3,21,29.0,72.41
19562,2022-05-08,RT3,24,29.0,82.76
19561,2022-05-08,RT3,22,29.0,75.86
18562,2022-05-08,RT3,27,29.0,93.1
17558,2022-05-08,RT3,21,27.0,77.78
17562,2022-05-08,RT3,15,27.0,55.56
19559,2022-05-08,RT3,20,27.0,74.07
16559,2022-05-08,RT3,30,32.0,93.75
17560,2022-05-08,RT3,19,25.0,76.0
18561,2022-05-08,RT3,22,25.0,88.0
16561,2022-05-08,RT3,18,21.0,85.71
16563,2022-05-08,RT3,18,20.0,90.0
17561,2022-05-08,RT3,17,19.0,89.47
17563,2022-05-08,RT3,16,16.0,100.0
18558,2022-05-08,RT3,20,26.0,76.92
18560,2022-05-08,RT3,24,24.0,100.0
18563,2022-05-08,RT3,18,23.0,78.26
19560,2022-05-08,RT3,16,19.0,84.21
16560,2022-05-08,RT3,15,20.0,75.0
17559,2022-05-08,RT3,15,16.0,93.75
17564,2022-05-08,RT3,15,24.0,62.5
16558,2022-05-08,RT3,8,8.0,100.0
19558,2022-05-08,RT3,13,21.0,61.9
16562,2022-05-08,RT3,14,18.0,77.78
18559,2022-05-08,RT3,14,23.0,60.87
19559,2022-05-08,RT4,2,3.0,66.67
17558,2022-05-08,RT4,4,6.0,66.67
17562,2022-05-08,RT4,4,6.0,66.67
19563,2022-05-08,RT4,4,6.0,66.67
17561,2022-05-08,RT4,4,4.0,100.0
16560,2022-05-08,RT4,5,7.0,71.43
16562,2022-05-08,RT4,5,6.0,83.33
19558,2022-05-08,RT4,5,7.0,71.43
19561,2022-05-08,RT4,5,7.0,71.43
16561,2022-05-08,RT4,9,10.0,90.0
17560,2022-05-08,RT4,10,13.0,76.92
18561,2022-05-08,RT4,8,9.0,88.89
17564,2022-05-08,RT4,10,17.0,58.82
18560,2022-05-08,RT4,15,15.0,100.0
19560,2022-05-08,RT4,15,16.0,93.75
18559,2022-05-08,RT4,12,19.0,63.16
17563,2022-05-08,RT4,17,19.0,89.47
19562,2022-05-08,RT4,13,14.0,92.86
17559,2022-05-08,RT4,14,14.0,100.0
18558,2022-05-08,RT4,14,20.0,70.0
18562,2022-05-08,RT4,18,20.0,90.0
18563,2022-05-08,RT4,14,18.0,77.78
16563,2022-05-08,RT4,17,18.0,94.44
16559,2022-05-08,RT4,17,18.0,94.44
16558,2022-05-08,RT4,3,3.0,100.0
16559,2022-05-09,RT1,20,30.0,66.67
18560,2022-05-09,RT1,21,30.0,70.0
19562,2022-05-09,RT1,20,30.0,66.67
19563,2022-05-09,RT1,15,30.0,50.0
17558,2022-05-09,RT1,10,19.0,52.63
16558,2022-05-09,RT1,11,19.0,57.89
17560,2022-05-09,RT1,18,40.0,45.0
19558,2022-05-09,RT1,18,40.0,45.0
19560,2022-05-09,RT1,17,26.0,65.38
17561,2022-05-09,RT1,16,26.0,61.54
16560,2022-05-09,RT1,17,34.0,50.0
16561,2022-05-09,RT1,13,18.0,72.22
16562,2022-05-09,RT1,16,31.0,51.61
16563,2022-05-09,RT1,27,41.0,65.85
17559,2022-05-09,RT1,21,32.0,65.62
17562,2022-05-09,RT1,9,20.0,45.0
17563,2022-05-09,RT1,16,25.0,64.0
18558,2022-05-09,RT1,7,15.0,46.67
18559,2022-05-09,RT1,15,42.0,35.71
18561,2022-05-09,RT1,21,33.0,63.64
18562,2022-05-09,RT1,25,38.0,65.79
18563,2022-05-09,RT1,13,27.0,48.15
19559,2022-05-09,RT1,11,24.0,45.83
19561,2022-05-09,RT1,17,36.0,47.22
17564,2022-05-09,RT1,7,16.0,43.75
19562,2022-05-09,RT2,13,23.0,56.52
18563,2022-05-09,RT2,13,29.0,44.83
17561,2022-05-09,RT2,23,36.0,63.89
17558,2022-05-09,RT2,24,50.0,48.0
16562,2022-05-09,RT2,21,43.0,48.84
16561,2022-05-09,RT2,14,24.0,58.33
16558,2022-05-09,RT2,14,22.0,63.64
19560,2022-05-09,RT2,24,38.0,63.16
16563,2022-05-09,RT2,24,38.0,63.16
16559,2022-05-09,RT2,28,41.0,68.29
19559,2022-05-09,RT2,19,41.0,46.34
19558,2022-05-09,RT2,18,39.0,46.15
17559,2022-05-09,RT2,22,39.0,56.41
16560,2022-05-09,RT2,18,34.0,52.94
18562,2022-05-09,RT2,20,34.0,58.82
18559,2022-05-09,RT2,21,44.0,47.73
17563,2022-05-09,RT2,29,44.0,65.91
17562,2022-05-09,RT2,13,30.0,43.33
18558,2022-05-09,RT2,15,30.0,50.0
17564,2022-05-09,RT2,15,40.0,37.5
18561,2022-05-09,RT2,27,40.0,67.5
18560,2022-05-09,RT2,30,40.0,75.0
17560,2022-05-09,RT2,22,45.0,48.89
19561,2022-05-09,RT2,24,45.0,53.33
19563,2022-05-09,RT2,24,45.0,53.33
19563,2022-05-09,RT3,13,29.0,44.83
19562,2022-05-09,RT3,17,29.0,58.62
19561,2022-05-09,RT3,15,29.0,51.72
18562,2022-05-09,RT3,19,29.0,65.52
17558,2022-05-09,RT3,12,27.0,44.44
17562,2022-05-09,RT3,12,27.0,44.44
19559,2022-05-09,RT3,14,27.0,51.85
16559,2022-05-09,RT3,20,32.0,62.5
16558,2022-05-09,RT3,5,8.0,62.5
18561,2022-05-09,RT3,16,25.0,64.0
18560,2022-05-09,RT3,16,24.0,66.67
19558,2022-05-09,RT3,8,21.0,38.1
16561,2022-05-09,RT3,13,21.0,61.9
16563,2022-05-09,RT3,13,20.0,65.0
18558,2022-05-09,RT3,14,26.0,53.85
16562,2022-05-09,RT3,9,18.0,50.0
18559,2022-05-09,RT3,9,23.0,39.13
16560,2022-05-09,RT3,10,20.0,50.0
17559,2022-05-09,RT3,10,16.0,62.5
17563,2022-05-09,RT3,10,16.0,62.5
17564,2022-05-09,RT3,10,24.0,41.67
17560,2022-05-09,RT3,12,25.0,48.0
17561,2022-05-09,RT3,12,19.0,63.16
19560,2022-05-09,RT3,12,19.0,63.16
18563,2022-05-09,RT3,11,23.0,47.83
17562,2022-05-09,RT4,2,6.0,33.33
19559,2022-05-09,RT4,2,3.0,66.67
16558,2022-05-09,RT4,2,3.0,66.67
16560,2022-05-09,RT4,4,7.0,57.14
19561,2022-05-09,RT4,4,7.0,57.14
18561,2022-05-09,RT4,5,9.0,55.56
16561,2022-05-09,RT4,6,10.0,60.0
17564,2022-05-09,RT4,6,17.0,35.29
17560,2022-05-09,RT4,8,13.0,61.54
18560,2022-05-09,RT4,9,15.0,60.0
19560,2022-05-09,RT4,9,16.0,56.25
18559,2022-05-09,RT4,8,19.0,42.11
17563,2022-05-09,RT4,11,19.0,57.89
19562,2022-05-09,RT4,8,14.0,57.14
17559,2022-05-09,RT4,9,14.0,64.29
18558,2022-05-09,RT4,11,20.0,55.0
18562,2022-05-09,RT4,12,20.0,60.0
18563,2022-05-09,RT4,9,18.0,50.0
16563,2022-05-09,RT4,12,18.0,66.67
16559,2022-05-09,RT4,11,18.0,61.11
16562,2022-05-09,RT4,3,6.0,50.0
17558,2022-05-09,RT4,3,6.0,50.0
19563,2022-05-09,RT4,3,6.0,50.0
19558,2022-05-09,RT4,3,7.0,42.86
17561,2022-05-09,RT4,3,4.0,75.0
19563,2022-05-10,RT3,15,29.0,51.72
18560,2022-05-10,RT1,19,30.0,63.33
19562,2022-05-10,RT1,18,30.0,60.0
19563,2022-05-10,RT1,16,30.0,53.33
17558,2022-05-10,RT1,11,19.0,57.89
16558,2022-05-10,RT1,10,19.0,52.63
17560,2022-05-10,RT1,19,40.0,47.5
19558,2022-05-10,RT1,18,40.0,45.0
19560,2022-05-10,RT1,17,26.0,65.38
17561,2022-05-10,RT1,14,26.0,53.85
16560,2022-05-10,RT1,16,34.0,47.06
16561,2022-05-10,RT1,11,18.0,61.11
16562,2022-05-10,RT1,14,31.0,45.16
16563,2022-05-10,RT1,26,41.0,63.41
17559,2022-05-10,RT1,20,32.0,62.5
17562,2022-05-10,RT1,9,20.0,45.0
17563,2022-05-10,RT1,14,25.0,56.0
18558,2022-05-10,RT1,8,15.0,53.33
18559,2022-05-10,RT1,19,42.0,45.24
18561,2022-05-10,RT1,21,33.0,63.64
18562,2022-05-10,RT1,23,38.0,60.53
18563,2022-05-10,RT1,15,27.0,55.56
19559,2022-05-10,RT1,14,24.0,58.33
19561,2022-05-10,RT1,18,36.0,50.0
17564,2022-05-10,RT1,6,16.0,37.5
19562,2022-05-10,RT2,15,23.0,65.22
18563,2022-05-10,RT2,15,29.0,51.72
17561,2022-05-10,RT2,22,36.0,61.11
17558,2022-05-10,RT2,24,50.0,48.0
16562,2022-05-10,RT2,24,43.0,55.81
16561,2022-05-10,RT2,13,24.0,54.17
16558,2022-05-10,RT2,12,22.0,54.55
19560,2022-05-10,RT2,23,38.0,60.53
16563,2022-05-10,RT2,23,38.0,60.53
16559,2022-05-10,RT2,25,41.0,60.98
19559,2022-05-10,RT2,19,41.0,46.34
19558,2022-05-10,RT2,14,39.0,35.9
17559,2022-05-10,RT2,27,39.0,69.23
16560,2022-05-10,RT2,19,34.0,55.88
18562,2022-05-10,RT2,26,34.0,76.47
18559,2022-05-10,RT2,22,44.0,50.0
17563,2022-05-10,RT2,28,44.0,63.64
17562,2022-05-10,RT2,11,30.0,36.67
18558,2022-05-10,RT2,14,30.0,46.67
17564,2022-05-10,RT2,17,40.0,42.5
18561,2022-05-10,RT2,25,40.0,62.5
18560,2022-05-10,RT2,25,40.0,62.5
17560,2022-05-10,RT2,23,45.0,51.11
19561,2022-05-10,RT2,25,45.0,55.56
19563,2022-05-10,RT2,25,45.0,55.56
16559,2022-05-10,RT1,18,30.0,60.0
19562,2022-05-10,RT3,19,29.0,65.52
19561,2022-05-10,RT3,16,29.0,55.17
18562,2022-05-10,RT3,19,29.0,65.52
17558,2022-05-10,RT3,12,27.0,44.44
17562,2022-05-10,RT3,12,27.0,44.44
19559,2022-05-10,RT3,14,27.0,51.85
16559,2022-05-10,RT3,20,32.0,62.5
16558,2022-05-10,RT3,4,8.0,50.0
18561,2022-05-10,RT3,17,25.0,68.0
18558,2022-05-10,RT3,13,26.0,50.0
16561,2022-05-10,RT3,14,21.0,66.67
16563,2022-05-10,RT3,14,20.0,70.0
17560,2022-05-10,RT3,14,25.0,56.0
18560,2022-05-10,RT3,14,24.0,58.33
16560,2022-05-10,RT3,9,20.0,45.0
16562,2022-05-10,RT3,9,18.0,50.0
17563,2022-05-10,RT3,9,16.0,56.25
19558,2022-05-10,RT3,9,21.0,42.86
17564,2022-05-10,RT3,9,24.0,37.5
17559,2022-05-10,RT3,10,16.0,62.5
18559,2022-05-10,RT3,10,23.0,43.48
19560,2022-05-10,RT3,10,19.0,52.63
17561,2022-05-10,RT3,12,19.0,63.16
18563,2022-05-10,RT3,12,23.0,52.17
19559,2022-05-10,RT4,2,3.0,66.67
16558,2022-05-10,RT4,2,3.0,66.67
16562,2022-05-10,RT4,4,6.0,66.67
16560,2022-05-10,RT4,4,7.0,57.14
18561,2022-05-10,RT4,5,9.0,55.56
16561,2022-05-10,RT4,6,10.0,60.0
17560,2022-05-10,RT4,6,13.0,46.15
17564,2022-05-10,RT4,7,17.0,41.18
18560,2022-05-10,RT4,9,15.0,60.0
19560,2022-05-10,RT4,11,16.0,68.75
18559,2022-05-10,RT4,8,19.0,42.11
17563,2022-05-10,RT4,12,19.0,63.16
19562,2022-05-10,RT4,9,14.0,64.29
17559,2022-05-10,RT4,10,14.0,71.43
18558,2022-05-10,RT4,10,20.0,50.0
18562,2022-05-10,RT4,13,20.0,65.0
18563,2022-05-10,RT4,9,18.0,50.0
16563,2022-05-10,RT4,11,18.0,61.11
16559,2022-05-10,RT4,13,18.0,72.22
17558,2022-05-10,RT4,3,6.0,50.0
17562,2022-05-10,RT4,3,6.0,50.0
19563,2022-05-10,RT4,3,6.0,50.0
19558,2022-05-10,RT4,3,7.0,42.86
19561,2022-05-10,RT4,3,7.0,42.86
17561,2022-05-10,RT4,3,4.0,75.0
16559,2022-05-11,RT1,17,30.0,56.67
19562,2022-05-11,RT1,21,30.0,70.0
19563,2022-05-11,RT1,15,30.0,50.0
17558,2022-05-11,RT1,11,19.0,57.89
16558,2022-05-11,RT1,12,19.0,63.16
17560,2022-05-11,RT1,21,40.0,52.5
19558,2022-05-11,RT1,19,40.0,47.5
19560,2022-05-11,RT1,17,26.0,65.38
17561,2022-05-11,RT1,17,26.0,65.38
16560,2022-05-11,RT1,18,34.0,52.94
16561,2022-05-11,RT1,9,18.0,50.0
16562,2022-05-11,RT1,16,31.0,51.61
16563,2022-05-11,RT1,28,41.0,68.29
17559,2022-05-11,RT1,23,32.0,71.88
17562,2022-05-11,RT1,9,20.0,45.0
17563,2022-05-11,RT1,16,25.0,64.0
18558,2022-05-11,RT1,8,15.0,53.33
18559,2022-05-11,RT1,18,42.0,42.86
18561,2022-05-11,RT1,20,33.0,60.61
18562,2022-05-11,RT1,24,38.0,63.16
18563,2022-05-11,RT1,11,27.0,40.74
19559,2022-05-11,RT1,13,24.0,54.17
19561,2022-05-11,RT1,18,36.0,50.0
17564,2022-05-11,RT1,7,16.0,43.75
19562,2022-05-11,RT2,14,23.0,60.87
18563,2022-05-11,RT2,15,29.0,51.72
17561,2022-05-11,RT2,23,36.0,63.89
17558,2022-05-11,RT2,26,50.0,52.0
16562,2022-05-11,RT2,21,43.0,48.84
16561,2022-05-11,RT2,17,24.0,70.83
16558,2022-05-11,RT2,13,22.0,59.09
19560,2022-05-11,RT2,26,38.0,68.42
16563,2022-05-11,RT2,24,38.0,63.16
16559,2022-05-11,RT2,23,41.0,56.1
19559,2022-05-11,RT2,19,41.0,46.34
19558,2022-05-11,RT2,17,39.0,43.59
17559,2022-05-11,RT2,22,39.0,56.41
16560,2022-05-11,RT2,18,34.0,52.94
18562,2022-05-11,RT2,20,34.0,58.82
18559,2022-05-11,RT2,21,44.0,47.73
17563,2022-05-11,RT2,28,44.0,63.64
17562,2022-05-11,RT2,12,30.0,40.0
18558,2022-05-11,RT2,15,30.0,50.0
17564,2022-05-11,RT2,19,40.0,47.5
18561,2022-05-11,RT2,28,40.0,70.0
18560,2022-05-11,RT2,26,40.0,65.0
17560,2022-05-11,RT2,24,45.0,53.33
19561,2022-05-11,RT2,22,45.0,48.89
19563,2022-05-11,RT2,23,45.0,51.11
19563,2022-05-11,RT3,16,29.0,55.17
18560,2022-05-11,RT1,20,30.0,66.67
19562,2022-05-11,RT3,18,29.0,62.07
19561,2022-05-11,RT3,15,29.0,51.72
18562,2022-05-11,RT3,18,29.0,62.07
17558,2022-05-11,RT3,14,27.0,51.85
17562,2022-05-11,RT3,12,27.0,44.44
19559,2022-05-11,RT3,13,27.0,48.15
16559,2022-05-11,RT3,21,32.0,65.62
16558,2022-05-11,RT3,5,8.0,62.5
18561,2022-05-11,RT3,15,25.0,60.0
18558,2022-05-11,RT3,15,26.0,57.69
17560,2022-05-11,RT3,14,25.0,56.0
18560,2022-05-11,RT3,14,24.0,58.33
17559,2022-05-11,RT3,9,16.0,56.25
17563,2022-05-11,RT3,9,16.0,56.25
18559,2022-05-11,RT3,9,23.0,39.13
19558,2022-05-11,RT3,9,21.0,42.86
17564,2022-05-11,RT3,9,24.0,37.5
16562,2022-05-11,RT3,10,18.0,55.56
18563,2022-05-11,RT3,10,23.0,43.48
16561,2022-05-11,RT3,12,21.0,57.14
16563,2022-05-11,RT3,12,20.0,60.0
17561,2022-05-11,RT3,12,19.0,63.16
19560,2022-05-11,RT3,12,19.0,63.16
16560,2022-05-11,RT3,11,20.0,55.0
16558,2022-05-11,RT4,2,3.0,66.67
19561,2022-05-11,RT4,4,7.0,57.14
16561,2022-05-11,RT4,6,10.0,60.0
17560,2022-05-11,RT4,6,13.0,46.15
18561,2022-05-11,RT4,6,9.0,66.67
19559,2022-05-11,RT4,1,3.0,33.33
17564,2022-05-11,RT4,8,17.0,47.06
18560,2022-05-11,RT4,9,15.0,60.0
19560,2022-05-11,RT4,11,16.0,68.75
18559,2022-05-11,RT4,10,19.0,52.63
17563,2022-05-11,RT4,12,19.0,63.16
19562,2022-05-11,RT4,9,14.0,64.29
17559,2022-05-11,RT4,9,14.0,64.29
18558,2022-05-11,RT4,10,20.0,50.0
18562,2022-05-11,RT4,12,20.0,60.0
18563,2022-05-11,RT4,9,18.0,50.0
16563,2022-05-11,RT4,10,18.0,55.56
16559,2022-05-11,RT4,12,18.0,66.67
16562,2022-05-11,RT4,3,6.0,50.0
17558,2022-05-11,RT4,3,6.0,50.0
17562,2022-05-11,RT4,3,6.0,50.0
19563,2022-05-11,RT4,3,6.0,50.0
16560,2022-05-11,RT4,3,7.0,42.86
19558,2022-05-11,RT4,3,7.0,42.86
17561,2022-05-11,RT4,3,4.0,75.0
16559,2022-05-12,RT1,19,30.0,63.33
18560,2022-05-12,RT1,18,30.0,60.0
19562,2022-05-12,RT1,18,30.0,60.0
19563,2022-05-12,RT1,13,30.0,43.33
17558,2022-05-12,RT1,11,19.0,57.89
16558,2022-05-12,RT1,11,19.0,57.89
17560,2022-05-12,RT1,19,40.0,47.5
19558,2022-05-12,RT1,16,40.0,40.0
19560,2022-05-12,RT1,17,26.0,65.38
17561,2022-05-12,RT1,17,26.0,65.38
16560,2022-05-12,RT1,17,34.0,50.0
16561,2022-05-12,RT1,12,18.0,66.67
16562,2022-05-12,RT1,13,31.0,41.94
16563,2022-05-12,RT1,28,41.0,68.29
17559,2022-05-12,RT1,22,32.0,68.75
17562,2022-05-12,RT1,10,20.0,50.0
17563,2022-05-12,RT1,15,25.0,60.0
18558,2022-05-12,RT1,8,15.0,53.33
18559,2022-05-12,RT1,16,42.0,38.1
18561,2022-05-12,RT1,20,33.0,60.61
18562,2022-05-12,RT1,24,38.0,63.16
18563,2022-05-12,RT1,14,27.0,51.85
19559,2022-05-12,RT1,12,24.0,50.0
19561,2022-05-12,RT1,20,36.0,55.56
17564,2022-05-12,RT1,6,16.0,37.5
19562,2022-05-12,RT2,16,23.0,69.57
18563,2022-05-12,RT2,15,29.0,51.72
17561,2022-05-12,RT2,23,36.0,63.89
17558,2022-05-12,RT2,28,50.0,56.0
16562,2022-05-12,RT2,24,43.0,55.81
16561,2022-05-12,RT2,15,24.0,62.5
16558,2022-05-12,RT2,12,22.0,54.55
19560,2022-05-12,RT2,27,38.0,71.05
16563,2022-05-12,RT2,23,38.0,60.53
16559,2022-05-12,RT2,24,41.0,58.54
19559,2022-05-12,RT2,19,41.0,46.34
19558,2022-05-12,RT2,14,39.0,35.9
17559,2022-05-12,RT2,23,39.0,58.97
16560,2022-05-12,RT2,16,34.0,47.06
18562,2022-05-12,RT2,20,34.0,58.82
18559,2022-05-12,RT2,21,44.0,47.73
17563,2022-05-12,RT2,28,44.0,63.64
17562,2022-05-12,RT2,14,30.0,46.67
18558,2022-05-12,RT2,16,30.0,53.33
17564,2022-05-12,RT2,15,40.0,37.5
18561,2022-05-12,RT2,23,40.0,57.5
18560,2022-05-12,RT2,27,40.0,67.5
17560,2022-05-12,RT2,24,45.0,53.33
19561,2022-05-12,RT2,22,45.0,48.89
19563,2022-05-12,RT2,21,45.0,46.67
19563,2022-05-12,RT3,15,29.0,51.72
19562,2022-05-12,RT3,18,29.0,62.07
19561,2022-05-12,RT3,15,29.0,51.72
18562,2022-05-12,RT3,16,29.0,55.17
17558,2022-05-12,RT3,12,27.0,44.44
17562,2022-05-12,RT3,10,27.0,37.04
19559,2022-05-12,RT3,13,27.0,48.15
16559,2022-05-12,RT3,23,32.0,71.88
16558,2022-05-12,RT3,4,8.0,50.0
18561,2022-05-12,RT3,17,25.0,68.0
18560,2022-05-12,RT3,15,24.0,62.5
16561,2022-05-12,RT3,13,21.0,61.9
17563,2022-05-12,RT3,9,16.0,56.25
19558,2022-05-12,RT3,9,21.0,42.86
